2025-08-28 10:34:15,672 - UARTProtocol - INFO - Auto-selecting port: COM3
2025-08-28 10:34:15,704 - UARTProtocol - INFO - Receive task started
2025-08-28 10:34:15,704 - UARTProtocol - INFO - Heartbeat task started
2025-08-28 10:34:15,704 - UARTProtocol - INFO - Connected to COM3 at 115200 baud
2025-08-28 10:34:16,892 - UARTProtocol - WARNING - Heartbeat missed (1)
2025-08-28 10:34:23,656 - UARTProtocol - INFO - Auto refresh enabled
2025-08-28 10:34:30,259 - UARTProtocol - INFO - Motor speed auto refresh enabled (20Hz)
2025-09-20 13:28:43,187 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,219 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,248 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,281 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,315 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,344 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,376 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,411 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,436 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,457 - UARTProtocol - INFO - Motor speeds: L=-0.10 RPM, R=0.00 RPM
2025-09-20 13:28:43,492 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,521 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,572 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,595 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,631 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,663 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,685 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,716 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,750 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,780 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,803 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,842 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,870 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,899 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,941 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,973 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:28:43,989 - UARTProtocol - INFO - Serial port closed
2025-09-20 13:28:43,993 - UARTProtocol - INFO - Receive task stopped
2025-09-20 13:28:44,052 - UARTProtocol - INFO - Heartbeat task stopped
2025-09-20 13:31:54,412 - UARTProtocol - INFO - Receive task started
2025-09-20 13:31:54,412 - UARTProtocol - INFO - Heartbeat task started
2025-09-20 13:31:54,413 - UARTProtocol - INFO - Connected to COM3 at 115200 baud
2025-09-20 13:31:55,751 - UARTProtocol - WARNING - Heartbeat missed (1)
2025-09-20 13:31:57,056 - UARTProtocol - WARNING - Heartbeat missed (2)
2025-09-20 13:32:11,634 - UARTProtocol - ERROR - Serial error: ClearCommError failed (OSError(22, '由于线程退出或应用程序请求，已中止 I/O 操作。', None, 995))
2025-09-20 13:32:11,635 - UARTProtocol - INFO - Receive task stopped
2025-09-20 13:32:11,681 - UARTProtocol - WARNING - Attempting to reconnect...
2025-09-20 13:32:11,683 - UARTProtocol - WARNING - Starting reconnect task
2025-09-20 13:32:11,684 - UARTProtocol - INFO - Attempting to reconnect...
2025-09-20 13:32:11,686 - UARTProtocol - ERROR - Connection failed: could not open port 'COM3': FileNotFoundError(2, '系统找不到指定的文件。', None, 2)
2025-09-20 13:32:12,125 - UARTProtocol - ERROR - Connection failed: could not open port 'COM3': FileNotFoundError(2, '系统找不到指定的文件。', None, 2)
2025-09-20 13:32:12,653 - UARTProtocol - WARNING - Heartbeat missed (1)
2025-09-20 13:32:12,687 - UARTProtocol - INFO - Attempting to reconnect...
2025-09-20 13:32:12,688 - UARTProtocol - ERROR - Connection failed: could not open port 'COM3': FileNotFoundError(2, '系统找不到指定的文件。', None, 2)
2025-09-20 13:32:12,955 - UARTProtocol - INFO - Heartbeat task stopped
2025-09-20 13:32:13,694 - UARTProtocol - INFO - Attempting to reconnect...
2025-09-20 13:32:13,695 - UARTProtocol - ERROR - Connection failed: could not open port 'COM3': FileNotFoundError(2, '系统找不到指定的文件。', None, 2)
2025-09-20 13:32:14,699 - UARTProtocol - INFO - Attempting to reconnect...
2025-09-20 13:32:14,700 - UARTProtocol - ERROR - Connection failed: could not open port 'COM3': FileNotFoundError(2, '系统找不到指定的文件。', None, 2)
2025-09-20 13:32:15,710 - UARTProtocol - INFO - Attempting to reconnect...
2025-09-20 13:32:15,711 - UARTProtocol - ERROR - Connection failed: could not open port 'COM3': FileNotFoundError(2, '系统找不到指定的文件。', None, 2)
2025-09-20 13:32:18,342 - UARTProtocol - ERROR - No serial ports found!
2025-09-20 13:33:18,404 - UARTProtocol - INFO - Auto-selecting port: COM3
2025-09-20 13:33:18,430 - UARTProtocol - INFO - Receive task started
2025-09-20 13:33:18,430 - UARTProtocol - INFO - Heartbeat task started
2025-09-20 13:33:18,431 - UARTProtocol - INFO - Connected to COM3 at 115200 baud
2025-09-20 13:33:19,763 - UARTProtocol - WARNING - Heartbeat missed (1)
2025-09-20 13:33:21,077 - UARTProtocol - WARNING - Heartbeat missed (2)
2025-09-20 13:33:29,612 - UARTProtocol - INFO - Motor speed auto refresh enabled (20Hz)
2025-09-20 13:33:29,670 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,717 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,720 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,746 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,786 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,821 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,866 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,877 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,894 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,919 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,956 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:29,991 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,024 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,061 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,103 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,139 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,174 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,202 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,209 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,243 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,280 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,304 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,337 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,393 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,429 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,459 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,487 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,523 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,551 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,585 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,589 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,623 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,650 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,697 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,722 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,751 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,778 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,805 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,851 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,885 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,918 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,941 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:30,970 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,008 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,039 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,058 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,091 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,120 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,154 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,180 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,209 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,228 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,263 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,289 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,346 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,373 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,398 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,441 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,448 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,481 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,505 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,550 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,568 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,600 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,651 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,669 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,710 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,737 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,766 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,791 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,827 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,859 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,886 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,919 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,955 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:31,993 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,036 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,060 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,093 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,123 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,153 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,172 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,199 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,232 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,272 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,298 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,329 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,359 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,397 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,422 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,462 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,489 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,517 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,546 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,577 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,607 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,639 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,670 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,702 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,758 - UARTProtocol - INFO - Motor speeds: L=0.00 RPM, R=0.00 RPM
2025-09-20 13:33:32,787 - UARTProtocol - INFO - Motor speeds: L=0.20 RPM, R=0.20 RPM
2025-09-20 13:33:32,812 - UARTProtocol - INFO - Motor speeds: L=0.30 RPM, R=0.20 RPM
2025-09-20 13:33:32,844 - UARTProtocol - INFO - Motor speeds: L=0.30 RPM, R=0.30 RPM
2025-09-20 13:33:32,881 - UARTProtocol - INFO - Motor speeds: L=0.30 RPM, R=0.20 RPM
2025-09-20 13:33:32,908 - UARTProtocol - INFO - Motor speeds: L=0.40 RPM, R=0.30 RPM
2025-09-20 13:33:32,920 - UARTProtocol - INFO - Motor speeds: L=0.40 RPM, R=0.30 RPM
2025-09-20 13:33:32,958 - UARTProtocol - INFO - Motor speeds: L=0.60 RPM, R=0.40 RPM
2025-09-20 13:33:32,987 - UARTProtocol - INFO - Motor speeds: L=0.60 RPM, R=0.40 RPM
2025-09-20 13:33:33,035 - UARTProtocol - INFO - Motor speeds: L=0.60 RPM, R=0.40 RPM
2025-09-20 13:33:33,070 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.40 RPM
2025-09-20 13:33:33,080 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.50 RPM
2025-09-20 13:33:33,112 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.50 RPM
2025-09-20 13:33:33,136 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.70 RPM
2025-09-20 13:33:33,190 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.90 RPM
2025-09-20 13:33:33,220 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.90 RPM
2025-09-20 13:33:33,248 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.90 RPM
2025-09-20 13:33:33,270 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.90 RPM
2025-09-20 13:33:33,325 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.90 RPM
2025-09-20 13:33:33,356 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.90 RPM
2025-09-20 13:33:33,385 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.80 RPM
2025-09-20 13:33:33,406 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.80 RPM
2025-09-20 13:33:33,445 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=0.80 RPM
2025-09-20 13:33:33,470 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=0.90 RPM
2025-09-20 13:33:33,499 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=0.90 RPM
2025-09-20 13:33:33,524 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=0.90 RPM
2025-09-20 13:33:33,567 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.00 RPM
2025-09-20 13:33:33,604 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.10 RPM
2025-09-20 13:33:33,627 - UARTProtocol - INFO - Motor speeds: L=1.20 RPM, R=1.10 RPM
2025-09-20 13:33:33,666 - UARTProtocol - INFO - Motor speeds: L=1.50 RPM, R=1.10 RPM
2025-09-20 13:33:33,696 - UARTProtocol - INFO - Motor speeds: L=1.50 RPM, R=1.20 RPM
2025-09-20 13:33:33,703 - UARTProtocol - INFO - Motor speeds: L=1.50 RPM, R=1.20 RPM
2025-09-20 13:33:33,731 - UARTProtocol - INFO - Motor speeds: L=1.20 RPM, R=1.20 RPM
2025-09-20 13:33:33,759 - UARTProtocol - INFO - Motor speeds: L=1.20 RPM, R=1.20 RPM
2025-09-20 13:33:33,784 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.20 RPM
2025-09-20 13:33:33,832 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.10 RPM
2025-09-20 13:33:33,856 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.10 RPM
2025-09-20 13:33:33,910 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=1.10 RPM
2025-09-20 13:33:33,946 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=1.00 RPM
2025-09-20 13:33:33,972 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=1.00 RPM
2025-09-20 13:33:34,012 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=1.00 RPM
2025-09-20 13:33:34,039 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.00 RPM
2025-09-20 13:33:34,073 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.00 RPM
2025-09-20 13:33:34,114 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.00 RPM
2025-09-20 13:33:34,139 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.90 RPM
2025-09-20 13:33:34,174 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.90 RPM
2025-09-20 13:33:34,200 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.80 RPM
2025-09-20 13:33:34,204 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.90 RPM
2025-09-20 13:33:34,280 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.90 RPM
2025-09-20 13:33:34,293 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=0.90 RPM
2025-09-20 13:33:34,322 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=1.00 RPM
2025-09-20 13:33:34,367 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=1.10 RPM
2025-09-20 13:33:34,395 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.10 RPM
2025-09-20 13:33:34,404 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.00 RPM
2025-09-20 13:33:34,437 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=0.90 RPM
2025-09-20 13:33:34,460 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=0.90 RPM
2025-09-20 13:33:34,492 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=0.90 RPM
2025-09-20 13:33:34,524 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.00 RPM
2025-09-20 13:33:34,562 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.00 RPM
2025-09-20 13:33:34,595 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.00 RPM
2025-09-20 13:33:34,645 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.10 RPM
2025-09-20 13:33:34,673 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.10 RPM
2025-09-20 13:33:34,703 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.00 RPM
2025-09-20 13:33:34,738 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.90 RPM
2025-09-20 13:33:34,768 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.90 RPM
2025-09-20 13:33:34,818 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=1.00 RPM
2025-09-20 13:33:34,856 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=1.10 RPM
2025-09-20 13:33:34,863 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=1.10 RPM
2025-09-20 13:33:34,893 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.10 RPM
2025-09-20 13:33:34,938 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=0.90 RPM
2025-09-20 13:33:34,963 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=0.90 RPM
2025-09-20 13:33:35,000 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=0.80 RPM
2025-09-20 13:33:35,021 - UARTProtocol - INFO - Motor speeds: L=1.20 RPM, R=0.80 RPM
2025-09-20 13:33:35,066 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=1.00 RPM
2025-09-20 13:33:35,087 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.20 RPM
2025-09-20 13:33:35,095 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.20 RPM
2025-09-20 13:33:35,140 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=0.90 RPM
2025-09-20 13:33:35,179 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.80 RPM
2025-09-20 13:33:35,205 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.70 RPM
2025-09-20 13:33:35,234 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.70 RPM
2025-09-20 13:33:35,253 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.70 RPM
2025-09-20 13:33:35,296 - UARTProtocol - INFO - Motor speeds: L=0.80 RPM, R=0.70 RPM
2025-09-20 13:33:35,321 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.80 RPM
2025-09-20 13:33:35,359 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=0.80 RPM
2025-09-20 13:33:35,391 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=0.80 RPM
2025-09-20 13:33:35,443 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=0.80 RPM
2025-09-20 13:33:35,475 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=0.90 RPM
2025-09-20 13:33:35,481 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.00 RPM
2025-09-20 13:33:35,518 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.10 RPM
2025-09-20 13:33:35,546 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.10 RPM
2025-09-20 13:33:35,585 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.00 RPM
2025-09-20 13:33:35,611 - UARTProtocol - INFO - Motor speeds: L=1.10 RPM, R=1.00 RPM
2025-09-20 13:33:35,638 - UARTProtocol - INFO - Motor speeds: L=1.00 RPM, R=1.00 RPM
2025-09-20 13:33:35,678 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.00 RPM
2025-09-20 13:33:35,702 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.00 RPM
2025-09-20 13:33:35,734 - UARTProtocol - INFO - Motor speeds: L=0.90 RPM, R=1.10 RPM
